#time,Andrea:member_47,Tony:member_48,Freddie:member_1057,Betty:member_1067,
20090330,55,55,56,56,
20090331,55,55,56,56,
20090332,55,55,56,56,
20090333,55,55,56,56,
20090334,55,55,56,56,
20090335,55,55,56,56,
20090336,55,55,56,56,
20090337,55,55,56,56,
20090338,55,55,56,56,
20090339,55,55,56,56,
20090340,55,55,56,56,
20090341,55,55,56,56,
20090342,55,55,56,56,
20090343,55,55,56,56,
20090344,55,55,56,56,
20090345,55,55,56,56,
20090346,55,55,56,56,
20090347,55,55,56,56,
20090348,55,55,56,56,
20090349,55,55,56,56,
20090350,55,55,56,56,
20090351,55,55,56,56,
20090352,55,55,56,56,
20090353,55,55,56,259,
20090354,55,55,56,259,
20090355,55,55,56,259,
20090356,55,55,56,259,
20090357,55,55,56,259,
20090358,55,55,56,56,
20090359,55,55,56,56,
20090360,55,55,56,56,
20090361,55,55,56,56,
20090362,55,55,56,56,
20090363,55,55,56,56,
20090364,55,55,56,56,
20090365,55,55,56,56,
20090366,55,55,56,56,
20090367,55,55,56,56,
20090368,55,55,56,56,
20090369,55,55,56,56,
20090370,55,55,56,56,
20090371,55,55,56,56,
20090372,55,55,56,56,
20090373,55,55,56,259,
20090374,55,55,56,259,
20090375,55,55,56,259,
20090376,55,55,56,259,
20090377,55,55,56,56,
20090378,55,55,56,56,
20090379,55,55,56,56,
20090380,55,55,56,56,
20090381,55,55,56,56,
20090382,55,55,56,56,
20090383,55,55,56,259,
20090384,55,55,56,259,
20090385,55,55,56,259,
20090386,55,55,56,259,
20090387,55,55,56,56,
20090388,55,55,56,56,
20090389,55,55,56,56,
20090390,55,55,56,56,
20090391,55,55,56,56,
20090392,55,55,56,56,
20090393,55,55,56,56,
20090394,55,55,56,56,
20090395,55,55,56,56,
20090396,55,55,56,56,
20090397,55,55,56,56,
20090398,55,55,56,56,
20090399,55,55,56,56,
20090400,55,55,56,56,
20090401,55,55,56,56,
20090402,55,55,56,56,
20090403,55,55,56,56,
20090404,55,55,56,56,
20090405,55,55,56,56,
20090406,55,55,56,56,
20090407,55,55,56,56,
20090408,55,55,56,56,
20090409,55,55,56,56,
20090410,55,55,56,56,
20090411,55,55,56,56,
20090412,55,55,56,56,
20090413,55,55,56,259,
20090414,55,55,56,259,
20090415,55,55,56,259,
20090416,55,55,56,259,
20090417,55,55,56,259,
20090418,55,55,56,56,
20090419,55,55,56,56,
20090420,55,55,56,56,
20090421,55,55,56,56,
20090422,55,55,56,56,
20090423,55,55,56,259,
20090424,55,55,56,259,
20090425,55,55,56,259,
20090426,55,55,56,259,
20090427,55,55,56,259,
20090428,55,55,56,56,
20090429,55,55,56,56,
20090430,55,55,56,56,
20090431,55,55,56,56,
20090432,55,55,56,56,
20090433,55,55,56,259,
20090434,55,55,56,259,
20090435,55,55,56,259,
20090436,55,55,56,259,
20090437,55,55,56,56,
20090438,55,55,56,56,
20090439,55,55,56,56,
20090440,55,55,56,56,
20090441,55,55,56,56,
20090442,55,55,56,56,
20090443,55,55,56,259,
20090444,55,55,56,259,
20090445,55,55,56,259,
20090446,55,55,56,259,
20090447,55,55,56,56,
20090448,55,55,56,56,
20090449,55,55,56,56,
20090450,55,55,56,56,
20090451,55,55,56,56,
20090452,55,55,56,56,
20090453,55,55,56,259,
20090454,55,55,56,259,
20090455,55,55,56,56,
20090456,55,55,56,56,
20090457,55,55,56,56,
20090458,55,55,56,56,
20090459,55,55,56,56,
20090460,55,55,56,56,
20090461,55,55,56,56,
20090462,55,55,56,56,
20090463,55,55,56,56,
20090464,55,55,56,56,
20090465,55,55,56,56,
20090466,55,55,56,56,
20090467,55,55,56,56,
20090468,55,55,56,56,
20090469,55,55,56,56,
20090470,55,55,56,56,
20090471,55,55,56,56,
20090472,55,55,56,56,
20090473,55,55,56,56,
20090474,55,55,56,56,
20090475,55,55,56,56,
20090476,55,55,56,56,
20090477,55,55,56,56,
20090478,55,55,56,56,
20090479,55,55,56,56,
20090480,55,55,56,56,
20090481,55,55,56,56,
20090482,55,55,56,56,
20090483,55,55,56,259,
20090484,55,55,56,259,
20090485,55,55,56,259,
20090486,55,55,56,259,
20090487,55,55,56,56,
20090488,55,55,56,56,
20090489,55,55,56,56,
20090490,55,55,56,56,
20090491,55,55,56,56,
20090492,55,55,56,56,
20090493,55,55,56,259,
20090494,55,55,56,259,
20090495,55,55,56,259,
20090496,55,55,56,259,
20090497,55,55,56,56,
20090498,55,55,56,56,
20090499,55,55,56,56,
20090500,55,55,56,56,
20090501,55,55,56,56,
20090502,55,55,56,56,
20090503,55,55,56,259,
20090504,55,55,56,259,
20090505,55,55,56,259,
20090506,55,55,56,259,
20090507,55,55,56,56,
20090508,55,55,56,56,
20090509,55,55,56,56,
20090510,55,55,56,56,
20090511,55,55,56,56,
20090512,55,55,56,56,
20090513,55,55,56,259,
20090514,55,55,56,259,
20090515,55,55,56,259,
20090516,55,55,56,259,
20090517,55,55,56,259,
20090518,55,55,56,56,
20090519,55,55,56,56,
20090520,55,55,56,56,
20090521,55,55,56,56,
20090522,55,55,56,56,
20090523,55,55,56,259,
20090524,55,55,56,259,
20090525,55,55,56,259,
20090526,55,55,56,259,
20090527,55,55,56,56,
20090528,55,55,56,56,
20090529,55,55,56,56,
20090530,55,55,56,56,
20090531,55,55,56,56,
20090532,55,55,56,56,
20090533,55,55,56,56,
20090534,55,55,56,56,
20090535,55,55,56,56,
20090536,55,55,56,56,
20090537,55,55,56,56,
20090538,55,55,56,56,
20090539,55,55,56,56,
20090540,55,55,56,56,
20090541,55,55,56,56,
20090542,55,55,56,56,
20090543,55,55,56,56,
20090544,55,55,56,56,
20090545,55,55,56,56,
20090546,55,55,56,56,
20090547,55,55,56,56,
20090548,55,55,56,56,
20090549,55,55,56,56,
20090550,55,55,56,56,
20090551,55,55,56,56,
20090552,55,55,56,56,
20090553,55,55,56,259,
20090554,55,55,56,259,
20090555,55,55,56,259,
20090556,55,55,56,259,
20090557,55,55,56,56,
20090558,55,55,56,56,
20090559,55,55,56,56,
20090560,55,55,56,56,
20090561,55,55,56,56,
20090562,55,55,56,56,
20090563,55,55,56,259,
20090564,55,55,56,259,
20090565,55,55,56,259,
20090566,55,55,56,259,
20090567,55,55,56,259,
20090568,55,55,56,56,
20090569,55,55,56,56,
20090570,55,55,56,56,
20090571,55,55,56,56,
20090572,55,55,56,56,
20090573,55,55,56,259,
20090574,55,55,56,259,
20090575,55,55,56,56,
20090576,55,55,56,56,
20090577,55,55,56,56,
20090578,55,55,56,56,
20090579,55,55,56,56,
20090580,55,55,56,56,
20090581,55,55,56,56,
20090582,55,55,56,56,
20090583,55,55,56,259,
20090584,55,55,56,259,
20090585,55,55,56,259,
20090586,55,55,56,259,
20090587,55,55,56,259,
20090588,55,55,56,56,
20090589,55,55,56,56,
20090590,55,55,56,56,
20090591,55,55,56,56,
20090592,55,55,56,56,
20090593,55,55,56,259,
20090594,55,55,56,259,
20090595,55,55,56,56,
20090596,55,55,56,56,
20090597,55,55,56,56,
20090598,55,55,56,56,
20090599,55,55,56,56,
20090600,55,55,56,56,
20090601,55,55,56,56,
20090602,55,55,56,56,
20090603,55,55,56,56,
20090604,55,55,56,56,
20090605,55,55,56,56,
20090606,55,55,56,56,
20090607,55,55,56,56,
20090608,55,55,56,56,
20090609,55,55,56,56,
20090610,55,55,56,56,
20090611,55,55,56,56,
20090612,55,55,56,56,
20090613,55,55,56,56,
20090614,55,55,56,56,
20090615,55,55,56,56,
20090616,55,55,56,56,
20090617,55,55,56,56,
20090618,55,55,56,56,
20090619,55,55,56,56,
20090620,55,55,56,56,
20090621,55,55,56,56,
20090622,55,55,56,56,
20090623,55,55,56,259,
20090624,55,55,56,259,
20090625,55,55,56,259,
20090626,55,55,56,259,
20090627,55,55,56,56,
20090628,55,55,56,56,
20090629,55,55,56,56,
20090630,55,55,56,56,
20090631,55,55,56,56,
20090632,55,55,56,56,
20090633,55,55,56,259,
20090634,55,55,56,259,
20090635,55,55,56,259,
20090636,55,55,56,259,
20090637,55,55,56,56,
20090638,55,55,56,56,
20090639,55,55,56,56,
20090640,55,55,56,56,
20090641,55,55,56,56,
20090642,55,55,56,56,
20090643,55,55,56,259,
20090644,55,55,56,259,
20090645,55,55,56,259,
20090646,55,55,56,259,
20090647,55,55,56,56,
20090648,55,55,56,56,
20090649,55,55,56,56,
20090650,55,55,56,56,
20090651,55,55,56,56,
20090652,55,55,56,56,
20090653,55,55,56,259,
20090654,55,55,56,259,
20090655,55,55,56,259,
20090656,55,55,56,259,
20090657,55,55,56,56,
20090658,55,55,56,56,
20090659,55,55,56,56,
20090660,55,55,56,56,
20090661,55,55,56,56,
20090662,55,55,56,56,
20090663,55,55,56,259,
20090664,55,55,56,259,
20090665,55,55,56,56,
20090666,55,55,56,56,
20090667,55,55,56,56,
20090668,55,55,56,56,
20090669,55,55,56,56,
20090670,55,55,56,56,
20090671,55,55,56,56,
20090672,55,55,56,56,
20090673,55,55,56,56,
20090674,55,55,56,56,
20090675,55,55,56,56,
20090676,55,55,56,56,
20090677,55,55,56,56,
20090678,55,55,56,56,
20090679,55,55,56,56,
20090680,55,55,56,56,
20090681,55,55,56,56,
20090682,55,55,56,56,
20090683,55,55,56,56,
20090684,55,55,56,56,
20090685,55,55,56,56,
20090686,55,55,56,56,
20090687,55,55,56,56,
20090688,55,55,56,56,
20090689,55,55,56,56,
20090690,55,55,56,56,
20090691,55,55,56,56,
20090692,55,55,56,56,
20090693,55,55,56,259,
20090694,55,55,56,259,
20090695,55,55,56,259,
20090696,55,55,56,259,
20090697,55,55,56,259,
20090698,55,55,56,56,
20090699,55,55,56,56,
20090700,55,55,56,56,
20090701,55,55,56,56,
20090702,55,55,56,56,
20090703,55,55,56,259,
20090704,55,55,56,259,
20090705,55,55,56,259,
20090706,55,55,56,259,
20090707,55,55,56,259,
20090708,55,55,56,56,
20090709,55,55,56,56,
20090710,55,55,56,56,
20090711,55,55,56,56,
20090712,55,55,56,56,
20090713,55,55,56,259,
20090714,55,55,56,259,
20090715,55,55,56,259,
20090716,55,55,56,259,
20090717,55,55,56,56,
20090718,55,55,56,56,
20090719,55,55,56,56,
20090720,55,55,56,56,
20090721,55,55,56,56,
20090722,55,55,56,56,
20090723,55,55,56,259,
20090724,55,55,56,259,
20090725,55,55,56,259,
20090726,55,55,56,259,
20090727,55,55,56,56,
20090728,55,55,56,56,
20090729,55,55,56,56,
20090730,55,55,56,56,
20090731,55,55,56,56,
20090732,55,55,56,56,
20090733,55,55,56,259,
20090734,55,55,56,259,
20090735,55,55,56,56,
20090736,55,55,56,56,
20090737,55,55,56,56,
20090738,55,55,56,56,
20090739,55,55,56,56,
20090740,55,55,56,56,
20090741,55,55,56,56,
20090742,55,55,56,56,
20090743,55,55,56,56,
20090744,55,55,56,56,
20090745,55,55,56,56,
20090746,55,55,56,56,
20090747,55,55,56,56,
20090748,55,55,56,56,
20090749,55,55,56,56,
20090750,55,55,56,56,
20090751,55,55,56,56,
20090752,55,55,56,56,
20090753,55,55,56,56,
20090754,55,55,56,56,
20090755,55,55,56,56,
20090756,55,55,56,56,
20090757,55,55,56,56,
20090758,55,55,56,56,
20090759,55,55,56,56,
20090760,55,55,56,56,
20090761,55,55,56,56,
20090762,55,55,56,56,
20090763,55,55,56,259,
20090764,55,55,56,259,
20090765,55,55,56,259,
20090766,55,55,56,259,
20090767,55,55,56,56,
20090768,55,55,56,56,
20090769,55,55,56,56,
20090770,55,55,56,56,
20090771,55,55,56,56,
20090772,55,55,56,56,
20090773,55,55,56,259,
20090774,55,55,56,259,
20090775,55,55,56,56,
20090776,55,55,56,56,
20090777,55,55,56,56,
20090778,55,55,56,56,
20090779,55,55,56,56,
20090780,55,55,56,56,
20090781,55,55,56,56,
20090782,55,55,56,56,
20090783,55,55,56,259,
20090784,55,55,56,259,
20090785,55,55,56,259,
20090786,55,55,56,259,
20090787,55,55,56,56,
20090788,55,55,56,56,
20090789,55,55,56,56,
20090790,55,55,56,56,
20090791,55,55,56,56,
20090792,55,55,56,56,
20090793,55,55,56,259,
20090794,55,55,56,259,
20090795,55,55,56,259,
20090796,55,55,56,259,
20090797,55,55,56,56,
20090798,55,55,56,56,
20090799,55,55,56,56,
20090800,55,55,56,56,
20090801,55,55,56,56,
20090802,55,55,56,56,
20090803,55,55,56,259,
20090804,55,55,56,259,
20090805,55,55,56,56,
20090806,55,55,56,56,
20090807,55,55,56,56,
20090808,55,55,56,56,
20090809,55,55,56,56,
20090810,55,55,56,56,
20090811,55,55,56,56,
20090812,55,55,56,56,
20090813,55,55,56,56,
20090814,55,55,56,56,
20090815,55,55,56,56,
20090816,55,55,56,56,
20090817,55,55,56,56,
20090818,55,55,56,56,
20090819,55,55,56,56,
20090820,55,55,56,56,
20090821,55,55,56,56,
20090822,55,55,56,56,
20090823,55,55,56,56,
20090824,55,55,56,56,
20090825,55,55,56,56,
20090826,55,55,56,56,
20090827,55,55,56,56,
20090828,55,55,56,56,
20090829,55,55,56,56,
20090830,55,55,56,56,
20090831,55,55,56,56,
20090832,55,55,56,56,
20090833,55,55,56,259,
20090834,55,55,56,259,
20090835,55,55,56,259,
20090836,55,55,56,259,
20090837,55,55,56,259,
20090838,55,55,56,56,
20090839,55,55,56,56,
20090840,55,55,56,56,
20090841,55,55,56,56,
20090842,55,55,56,56,
20090843,55,55,56,259,
20090844,55,55,56,259,
20090845,55,55,56,259,
20090846,55,55,56,259,
20090847,55,55,56,56,
20090848,55,55,56,56,
20090849,55,55,56,56,
20090850,55,55,56,56,
20090851,55,55,56,56,
20090852,55,55,56,56,
20090853,55,55,56,259,
20090854,55,55,56,259,
20090855,55,55,56,259,
20090856,55,55,56,259,
20090857,55,55,56,56,
20090858,55,55,56,56,
20090859,55,55,56,56,
20090860,55,55,56,56,
20090861,55,55,56,56,
20090862,55,55,56,56,
20090863,55,55,56,259,
20090864,55,55,56,259,
20090865,55,55,56,259,
20090866,55,55,56,259,
20090867,55,55,56,56,
20090868,55,55,56,56,
20090869,55,55,56,56,
20090870,55,55,56,56,
20090871,55,55,56,56,
20090872,55,55,56,56,
20090873,55,55,56,259,
20090874,55,55,56,259,
20090875,55,55,56,259,
20090876,55,55,56,259,
20090877,55,55,56,56,
20090878,55,55,56,56,
20090879,55,55,56,56,
20090880,55,55,56,56,
20090881,55,55,56,56,
20090882,55,55,56,56,
20090883,55,55,56,56,
20090884,55,55,56,56,
20090885,55,55,56,56,
20090886,55,55,56,56,
20090887,55,55,56,56,
20090888,55,55,56,56,
20090889,55,55,56,56,
20090890,55,55,56,56,
20090891,55,55,56,56,
20090892,55,55,56,56,
20090893,55,55,56,56,
20090894,55,55,56,56,
20090895,55,55,56,56,
20090896,55,55,56,56,
20090897,55,55,56,56,
20090898,55,55,56,56,
20090899,55,55,56,56,
20090900,55,55,56,56,
20090901,55,55,56,56,
20090902,55,55,56,56,
20090903,55,55,56,259,
20090904,55,55,56,259,
20090905,55,55,56,259,
20090906,55,55,56,259,
20090907,55,55,56,259,
20090908,55,55,56,56,
20090909,55,55,56,56,
20090910,55,55,56,56,
20090911,55,55,56,56,
20090912,55,55,56,56,
20090913,55,55,56,259,
20090914,55,55,56,259,
20090915,55,55,56,259,
20090916,55,55,56,259,
20090917,55,55,56,259,
20090918,55,55,56,56,
20090919,55,55,56,56,
20090920,55,55,56,56,
20090921,55,55,56,56,
20090922,55,55,56,56,
20090923,55,55,56,259,
20090924,55,55,56,259,
20090925,55,55,56,56,
20090926,55,55,56,56,
20090927,55,55,56,56,
20090928,55,55,56,56,
20090929,55,55,56,56,
20090930,55,55,56,56,
20090931,55,55,56,56,
20090932,55,55,56,56,
20090933,55,55,56,259,
20090934,55,55,56,259,
20090935,55,55,56,259,
20090936,55,55,56,259,
20090937,55,55,56,56,
20090938,55,55,56,56,
20090939,55,55,56,56,
20090940,55,55,56,56,
20090941,55,55,56,56,
20090942,55,55,56,56,
20090943,55,55,56,259,
20090944,55,55,56,259,
20090945,55,55,56,259,
20090946,55,55,56,259,
20090947,55,55,56,56,
20090948,55,55,56,56,
20090949,55,55,56,56,
20090950,55,55,56,56,
20090951,55,55,56,56,
20090952,55,55,56,56,
20090953,55,55,56,56,
20090954,55,55,56,56,
20090955,55,55,56,56,
20090956,55,55,56,56,
20090957,55,55,56,56,
20090958,55,55,56,56,
20090959,55,55,56,56,
20090960,55,55,56,56,
20090961,55,55,56,56,
20090962,55,55,56,56,
20090963,55,55,56,56,
20090964,55,55,56,56,
20090965,55,55,56,56,
20090966,55,55,56,56,
20090967,55,55,56,56,
20090968,55,55,56,56,
20090969,55,55,56,56,
20090970,55,55,56,56,
20090971,55,55,56,56,
20090972,55,55,56,56,
20090973,55,55,56,259,
20090974,55,55,56,259,
20090975,55,55,56,259,
20090976,55,55,56,259,
20090977,55,55,56,56,
20090978,55,55,56,56,
20090979,55,55,56,56,
20090980,55,55,56,56,
20090981,55,55,56,56,
20090982,55,55,56,56,
20090983,55,55,56,259,
20090984,55,55,56,259,
20090985,55,55,56,259,
20090986,55,55,56,259,
20090987,55,55,56,259,
20090988,55,55,56,56,
20090989,55,55,56,56,
20090990,55,55,56,56,
20090991,55,55,56,56,
20090992,55,55,56,56,
20090993,55,55,56,259,
20090994,55,55,56,259,
20090995,55,55,56,56,
20090996,55,55,56,56,
20090997,55,55,56,56,
20090998,55,55,56,56,
20090999,55,55,56,56,
20091000,55,55,56,56,
20091001,55,55,56,56,
20091002,55,55,56,56,
20091003,55,55,56,259,
20091004,55,55,56,259,
20091005,55,55,56,56,
20091006,55,55,56,56,
20091007,55,55,56,56,
20091008,55,55,56,56,
20091009,55,55,56,56,
20091010,55,55,56,56,
20091011,55,55,56,56,
20091012,55,55,56,56,
20091013,55,55,56,259,
20091014,55,55,56,259,
20091015,55,55,56,56,
20091016,55,55,56,56,
20091017,55,55,56,56,
20091018,55,55,56,56,
20091019,55,55,56,56,
20091020,55,55,56,56,
20091021,55,55,56,56,
20091022,55,55,56,56,
20091023,55,55,56,56,
20091024,55,55,56,56,
20091025,55,55,56,56,
20091026,55,55,56,56,
20091027,55,55,56,56,
20091028,55,55,56,56,
20091029,55,55,56,56,
20091030,55,55,56,56,
20091031,55,55,56,56,
20091032,55,55,56,56,
20091033,55,55,56,56,
20091034,55,55,56,56,
20091035,55,55,56,56,
20091036,55,55,56,56,
20091037,55,55,56,56,
20091038,55,55,56,56,
20091039,55,55,56,56,
20091040,55,55,56,56,
20091041,55,55,56,56,
20091042,55,55,56,56,
20091043,55,55,56,259,
20091044,55,55,56,259,
20091045,55,55,56,259,
20091046,55,55,56,259,
20091047,55,55,56,259,
20091048,55,55,56,259,
20091049,55,55,56,259,
20091050,55,55,56,56,
20091051,55,55,56,56,
20091052,55,55,56,56,
20091053,55,55,56,259,
20091054,55,55,56,259,
20091055,55,55,56,259,
20091056,55,55,56,259,
20091057,55,55,56,56,
20091058,55,55,56,56,
20091059,55,55,56,56,
20091060,55,55,56,56,
20091061,55,55,56,56,
20091062,55,55,56,56,
20091063,55,55,56,259,
20091064,55,55,56,259,
20091065,55,55,56,259,
20091066,55,55,56,259,
20091067,55,55,56,56,
20091068,55,55,56,56,
20091069,55,55,56,56,
20091070,55,55,56,56,
20091071,55,55,56,56,
20091072,55,55,56,56,
20091073,55,55,56,259,
20091074,55,55,56,259,
20091075,55,55,56,56,
20091076,55,55,56,56,
20091077,55,55,56,56,
20091078,55,55,56,56,
20091079,55,55,56,56,
20091080,55,55,56,56,
20091081,55,55,56,56,
20091082,55,55,56,56,
20091083,55,55,56,56,
20091084,55,55,56,56,
20091085,55,55,56,56,
20091086,55,55,56,56,
20091087,55,55,56,56,
20091088,55,55,56,56,
20091089,55,55,56,56,
20091090,55,55,56,56,
20091091,55,55,56,56,
20091092,55,55,56,56,
20091093,55,55,56,56,
20091094,55,55,56,56,
20091095,55,55,56,56,
20091096,55,55,56,56,
20091097,55,55,56,56,
20091098,55,55,56,56,
20091099,55,55,56,56,
20091100,55,55,56,56,
20091101,55,55,56,56,
20091102,55,55,56,56,
20091103,55,55,56,56,
20091104,55,55,56,56,
20091105,55,55,56,56,
20091106,55,55,56,56,
20091107,55,55,56,56,
20091108,55,55,56,56,
20091109,55,55,56,56,
20091110,55,55,56,56,
20091111,55,55,56,56,
20091112,55,55,56,56,
20091113,55,55,56,259,
20091114,55,55,56,259,
20091115,55,55,56,259,
20091116,55,55,56,259,
20091117,55,55,56,259,
20091118,55,55,56,259,
20091119,55,55,56,259,
20091120,55,55,56,56,
20091121,55,55,56,56,
20091122,55,55,56,56,
20091123,55,55,56,259,
20091124,55,55,56,259,
20091125,55,55,56,259,
20091126,55,55,56,259,
20091127,55,55,56,259,
20091128,55,55,56,56,
20091129,55,55,56,56,
20091130,55,55,56,56,
20091131,55,55,56,56,
20091132,55,55,56,56,
20091133,55,55,56,259,
20091134,55,55,56,259,
20091135,55,55,56,259,
20091136,55,55,56,259,
20091137,55,55,56,56,
20091138,55,55,56,56,
20091139,55,55,56,56,
20091140,55,55,56,56,
20091141,55,55,56,56,
20091142,55,55,56,56,
20091143,55,55,56,259,
20091144,55,55,56,259,
20091145,55,55,56,259,
20091146,55,55,56,259,
20091147,55,55,56,56,
20091148,55,55,56,56,
20091149,55,55,56,56,
20091150,55,55,56,56,
20091151,55,55,56,56,
20091152,55,55,56,56,
20091153,55,55,56,259,
20091154,55,55,56,259,
20091155,55,55,56,259,
20091156,55,55,56,259,
20091157,55,55,56,56,
20091158,55,55,56,56,
20091159,55,55,56,56,
20091160,55,55,56,56,
20091161,55,55,56,56,
20091162,55,55,56,56,
20091163,55,55,56,56,
20091164,55,55,56,56,
20091165,55,55,56,56,
20091166,55,55,56,56,
20091167,55,55,56,56,
20091168,55,55,56,56,
20091169,55,55,56,56,
20091170,55,55,56,56,
20091171,55,55,56,56,
20091172,55,55,56,56,
20091173,55,55,56,56,
20091174,55,55,56,56,
20091175,55,55,56,56,
20091176,55,55,56,56,
20091177,55,55,56,56,
20091178,55,55,56,56,
20091179,55,55,56,56,
20091180,55,55,56,56,
20091181,55,55,56,56,
20091182,55,55,56,56,
20091183,55,55,56,259,
20091184,55,55,56,259,
20091185,55,55,56,259,
20091186,55,55,56,259,
20091187,55,55,56,259,
20091188,55,55,56,259,
20091189,55,55,56,259,
20091190,55,55,56,56,
20091191,55,55,56,56,
20091192,55,55,56,56,
20091193,55,55,56,259,
20091194,55,55,56,259,
20091195,55,55,56,259,
20091196,55,55,56,259,
20091197,55,55,56,56,
20091198,55,55,56,56,
20091199,55,55,56,56,
20091200,55,55,56,56,
20091201,55,55,56,56,
20091202,55,55,56,56,
20091203,55,55,56,259,
20091204,55,55,56,259,
20091205,55,55,56,259,
20091206,55,55,56,259,
20091207,55,55,56,259,
20091208,55,55,56,56,
20091209,55,55,56,56,
20091210,55,55,56,56,
20091211,55,55,56,56,
20091212,55,55,56,56,
20091213,55,55,56,259,
20091214,55,55,56,259,
20091215,55,55,56,259,
20091216,55,55,56,259,
20091217,55,55,56,259,
20091218,55,55,56,56,
20091219,55,55,56,56,
20091220,55,55,56,56,
20091221,55,55,56,56,
20091222,55,55,56,56,
20091223,55,55,56,259,
20091224,55,55,56,259,
20091225,55,55,56,56,
20091226,55,55,56,56,
20091227,55,55,56,56,
20091228,55,55,56,56,
20091229,55,55,56,56,
20091230,55,55,56,56,
20091231,55,55,56,56,
20091232,55,55,56,56,
20091233,55,55,56,56,
20091234,55,55,56,56,
20091235,55,55,56,56,
20091236,55,55,56,56,
20091237,55,55,56,56,
20091238,55,55,56,56,
20091239,55,55,56,56,
20091240,55,55,56,56,
20091241,55,55,56,56,
20091242,55,55,56,56,
20091243,55,55,56,56,
20091244,55,55,56,56,
20091245,55,55,56,56,
20091246,55,55,56,56,
20091247,55,55,56,56,
20091248,55,55,56,56,
20091249,55,55,56,56,
20091250,55,55,56,56,
20091251,55,55,56,56,
20091252,55,55,56,56,
20091253,55,55,56,259,
20091254,55,55,56,259,
20091255,55,55,56,259,
20091256,55,55,56,259,
20091257,55,55,56,56,
20091258,55,55,56,56,
20091259,55,55,56,56,
20091260,55,55,56,56,
20091261,55,55,56,56,
20091262,55,55,56,56,
20091263,55,55,56,259,
20091264,55,55,56,259,
20091265,55,55,56,259,
20091266,55,55,56,259,
20091267,55,55,56,259,
20091268,55,55,56,56,
20091269,55,55,56,56,
20091270,55,55,56,56,
20091271,55,55,56,56,
20091272,55,55,56,56,
20091273,55,55,56,259,
20091274,55,55,56,259,
20091275,55,55,56,259,
20091276,55,55,56,259,
20091277,55,55,56,259,
20091278,55,55,56,56,
20091279,55,55,56,56,
